MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,houseage,houseremodelage,totalsf,totalarea,totalbaths,totalporchsf
190,RL,60.0,9873,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,2fmCon,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,171,GasW,TA,N,SBrkr,0,3,1,TA,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,5,WD,Normal,11.767575435251748,36,36,1749,1920,2.0,288
60,RL,0.0,13517,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,192,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,3,WD,Normal,11.779136168550774,34,5,2012,2204,2.5,44
20,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CBlock,Gd,TA,No,Unf,1064,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,TA,Y,0,0,8,WD,Normal,12.013706813470414,35,35,1350,2414,2.0,0
70,RM,60.0,10800,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,Wd Sdng,VinylSd,No,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,718,GasA,Ex,Y,SBrkr,0,3,1,TA,8,Typ,0,No,Detchd,Unf,2,TA,P,0,0,7,WD,Normal,11.979805470779858,117,9,2554,3272,1.5,191
20,RL,80.0,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,92,GasA,Gd,Y,SBrkr,0,3,1,Gd,5,Typ,1,Fa,Attchd,Unf,2,TA,Y,0,0,11,WD,Normal,11.964007453736912,35,8,2262,2354,2.0,224
60,RL,96.0,10542,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,138,GasA,Ex,Y,SBrkr,0,3,1,Gd,9,Typ,1,TA,Attchd,RFn,3,TA,Y,0,0,8,WD,Normal,12.739640688812674,15,14,3591,3729,3.5,620
20,RL,69.0,9920,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,Plywood,No,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,448,GasA,TA,Y,SBrkr,0,3,1,TA,5,Typ,1,Po,Attchd,Unf,1,TA,Y,0,0,5,WD,Normal,11.763691965388299,37,37,1494,1942,1.5,0
120,RL,0.0,6563,Pave,IR1,Low,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,No,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,594,GasA,TA,Y,SBrkr,0,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,TA,Y,0,0,12,WD,Normal,12.524530013005734,21,21,2890,3484,3.0,376
120,RM,0.0,4426,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,186,GasA,Ex,Y,SBrkr,0,1,1,Gd,3,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,5,WD,Normal,11.870606902224587,6,6,1510,1696,2.0,160
20,RL,70.0,8120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,673,GasA,Ex,Y,SBrkr,0,3,1,TA,5,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,7,WD,Normal,11.732069026983156,39,39,1055,1728,1.0,0
50,RL,60.0,8172,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,6,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,PConc,TA,TA,No,Unf,941,GasA,Ex,Y,SBrkr,0,4,1,TA,7,Typ,0,No,Detchd,Unf,1,TA,Y,0,0,5,WD,Normal,11.813037464800539,54,36,1470,2411,2.0,156
20,RL,86.0,13286,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,9,5,Hip,CompShg,CemntBd,CmentBd,Stone,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,464,GasA,Ex,Y,SBrkr,0,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,2,WD,Normal,12.676079399771027,2,1,2932,3396,3.0,391
20,RL,60.0,6960,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,Plywood,No,0.0,TA,TA,CBlock,TA,TA,No,ALQ,250,GasA,TA,Y,SBrkr,0,3,1,Gd,5,Typ,0,No,Detchd,Unf,2,TA,Y,0,500,11,WD,Normal,11.699413330633599,39,39,1478,1728,1.0,96
20,RL,0.0,21695,Pave,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,9,Hip,CompShg,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,72,GasA,Ex,Y,SBrkr,0,3,1,Gd,5,Typ,1,Gd,Attchd,Fin,2,TA,Y,0,0,12,WD,Normal,12.310437165348775,21,2,2488,2560,3.0,518
20,RL,64.0,7314,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,508,GasA,Ex,Y,SBrkr,0,2,1,Gd,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,2,WD,Normal,12.178192583415596,2,2,1956,2464,3.0,132
90,RL,85.0,11475,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CBlock,TA,TA,No,Unf,1584,GasA,TA,Y,SBrkr,0,4,2,TA,9,Typ,0,No,Detchd,Unf,3,TA,Y,0,0,7,COD,Abnorml,11.608244735642321,51,51,1776,3360,3.0,25
30,RM,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,5,Gable,CompShg,MetalSd,MetalSd,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,628,GasA,TA,Y,FuseA,360,2,1,TA,5,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,1,WD,Normal,11.542493975902508,84,59,1000,1988,1.0,135
120,RL,39.0,5389,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,415,GasA,Ex,Y,SBrkr,0,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,TA,Y,0,0,3,WD,Normal,12.373707715234994,15,14,2796,3211,3.0,389
80,RL,73.0,9590,Pave,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,82,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,TA,Y,0,0,5,WD,Normal,12.141539457711714,4,4,1932,2014,3.0,182
60,RL,75.0,11404,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,901,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,TA,Attchd,Fin,2,TA,Y,0,0,7,WD,Normal,12.312686874960354,10,9,2283,3184,2.5,276
20,RL,80.0,10000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,TA,TA,No,BLQ,270,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Typ,1,TA,Attchd,RFn,1,TA,Y,0,400,3,WD,Normal,11.786008995353765,48,26,1738,2008,2.0,165
20,RL,0.0,8978,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,No,0.0,TA,TA,PConc,TA,TA,No,Unf,948,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,1,TA,Y,0,0,5,WD,Family,11.58989576532275,39,39,948,1896,1.0,147
75,RM,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,490,GasW,Fa,N,SBrkr,0,2,1,TA,6,Typ,2,TA,Detchd,Unf,2,TA,N,0,0,10,WD,Normal,12.001511614739405,92,36,2158,2648,1.5,341
90,RL,60.0,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,Stucco,Stone,No,0.0,TA,TA,CBlock,No,No,No,Unf,0,GasA,Gd,N,FuseF,0,2,2,TA,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,7,WD,Normal,11.445727410406752,56,56,1040,1040,2.0,0
60,RL,72.0,10463,Pave,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,893,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,6,WD,Normal,12.3879816172226,1,1,1801,2694,2.5,116
60,RL,65.0,9313,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,864,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,4,WD,Normal,12.154784614286667,5,5,1728,2592,2.5,243
70,RM,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,Gable,CompShg,Wd Sdng,Wd Shng,No,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,264,GasA,Ex,Y,SBrkr,0,2,1,TA,7,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,5,WD,Abnorml,11.790564777297387,97,5,1432,1696,2.0,382
20,RL,65.0,6768,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,Hip,CompShg,HdBoard,HdBoard,No,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,80,GasA,Gd,Y,SBrkr,0,3,1,Gd,5,Typ,0,No,Detchd,Unf,1,TA,Y,0,0,5,WD,Normal,11.863589378812122,47,12,1744,1824,2.5,168
20,RL,65.0,8450,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PConc,Gd,TA,No,Unf,1349,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Attchd,Unf,2,TA,Y,0,0,12,WD,Normal,12.095146671399466,7,6,1349,2698,2.0,175
80,RL,70.0,12886,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,Gable,CompShg,HdBoard,HdBoard,No,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,76,GasA,Ex,Y,SBrkr,0,3,1,TA,6,Min2,1,TA,Attchd,RFn,2,TA,Y,0,0,10,WD,Normal,12.07254696717504,46,10,1908,1984,2.5,402
120,RL,41.0,5395,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,HdBoard,HdBoard,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,604,GasA,Gd,Y,SBrkr,0,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,TA,Y,0,0,10,WD,Normal,12.100717685412471,15,15,2070,2674,3.0,334
60,RL,0.0,8963,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,8,9,Hip,CompShg,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,487,GasA,Ex,Y,SBrkr,0,4,1,Gd,11,Typ,2,TA,BuiltIn,Fin,2,TA,Y,0,0,7,WD,Normal,12.61087420020211,32,12,3370,3857,4.0,204
60,RL,0.0,8795,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,652,GasA,Ex,Y,SBrkr,0,4,1,Gd,8,Typ,1,TA,BuiltIn,Fin,2,TA,Y,0,0,4,WD,Normal,12.371591321286905,9,9,2556,3208,2.5,278
70,RM,65.0,11700,Pave,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,Mansard,CompShg,Stucco,Stucco,No,0.0,Gd,TA,Stone,TA,Fa,No,Unf,1240,GasW,TA,N,SBrkr,0,4,1,Gd,8,Typ,1,Gd,Detchd,Unf,4,TA,N,0,0,5,WD,Normal,12.491176396967154,129,6,2640,3880,1.5,567
20,RL,59.0,10593,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,801,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,TA,Y,0,0,3,WD,Normal,12.469978029554953,14,14,2639,3440,3.0,450
50,RL,50.0,8405,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,3,Gable,CompShg,WdShing,Wd Shng,No,0.0,TA,TA,Slab,No,No,No,Unf,0,Wall,TA,N,FuseF,0,4,1,TA,9,Mod,0,No,Detchd,Unf,1,TA,N,0,0,4,WD,Normal,11.49273296168228,64,59,1529,1529,2.0,277
50,RM,55.0,8800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,576,GasA,Gd,Y,SBrkr,0,3,1,TA,7,Min2,0,No,No,No,0,No,N,0,0,6,WD,Normal,11.477308649967686,100,6,1140,1716,1.0,160
60,RL,0.0,7750,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,Unf,660,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Attchd,Fin,2,TA,Y,0,0,8,WD,Normal,11.995357787034976,4,4,1320,1980,2.5,48
20,RL,79.0,9236,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,279,GasA,Ex,Y,SBrkr,0,3,1,Gd,6,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,7,WD,Normal,12.28765724080691,9,9,2694,2973,3.0,195
60,RL,80.0,10240,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,178.0,Gd,TA,PConc,Gd,TA,Mn,Unf,1030,GasA,Gd,Y,SBrkr,0,3,1,Ex,8,Typ,1,Gd,Attchd,RFn,3,TA,Y,0,0,3,WD,Normal,12.526346537332584,1,1,2098,3128,2.5,244
20,RL,61.0,7930,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,Plywood,Plywood,No,0.0,TA,TA,CBlock,TA,TA,No,GLQ,115,GasA,Gd,Y,SBrkr,0,3,1,Gd,5,Typ,0,No,Detchd,RFn,2,TA,Y,0,0,7,WD,Normal,11.957617696467539,40,4,1937,2052,2.0,219
160,FV,34.0,3230,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,TA,TA,PConc,Gd,TA,No,GLQ,348,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,3,WD,Normal,12.058158312538197,10,10,1852,2200,2.5,24
60,RL,68.0,10769,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,846,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,No,Attchd,RFn,2,TA,Y,0,0,4,WD,Normal,12.264346270624157,2,2,1788,2634,2.5,249
60,RL,0.0,11616,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328.0,TA,TA,CBlock,TA,TA,Mn,Rec,234,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,1,TA,Attchd,Fin,2,TA,Y,0,0,4,WD,Abnorml,11.97603664577121,32,32,1824,2058,2.5,335
160,FV,24.0,2280,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,360.0,TA,TA,PConc,Gd,TA,No,ALQ,195,GasA,Gd,Y,SBrkr,0,3,1,TA,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,8,WD,Normal,12.097378802727306,9,9,2050,2245,2.5,0
60,RL,65.0,12257,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,Av,LwQ,1198,GasA,Ex,Y,SBrkr,0,4,1,Gd,9,Typ,1,TA,Attchd,RFn,3,TA,Y,0,0,11,WD,Normal,12.577639650232573,12,12,2651,3849,2.5,320
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,TA,TA,No,Rec,252,GasA,Ex,Y,SBrkr,0,2,1,TA,5,Typ,0,No,Detchd,Unf,1,Ex,Y,0,450,10,WD,Normal,11.755879486687116,50,50,1476,1728,1.0,0
30,RM,60.0,6911,Pave,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,PConc,TA,TA,Mn,LwQ,740,GasA,TA,Y,SBrkr,0,2,1,Fa,5,Min1,0,No,Detchd,Unf,2,TA,Y,0,0,10,WD,Normal,11.51293546492023,85,59,1706,2446,1.0,0
60,FV,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,732,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,No,Attchd,Unf,2,TA,Y,0,0,6,Con,Normal,12.279327754099118,1,1,1571,2303,2.5,214
60,RL,82.0,9430,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,89,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,RFn,3,TA,Y,0,0,7,WD,Normal,12.727841176689147,10,10,3528,3617,3.5,308
120,RL,30.0,9549,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,BrkFace,BrkFace,No,0.0,Gd,Gd,PConc,Gd,Gd,Av,LwQ,0,GasA,Ex,Y,SBrkr,0,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2,TA,Y,0,0,4,WD,Normal,12.506180941677357,11,10,2988,2988,2.5,246
20,RL,75.0,14587,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,Gd,TA,PConc,Gd,TA,No,Unf,1498,GasA,Ex,Y,SBrkr,0,2,1,Ex,6,Typ,1,Gd,Attchd,Fin,2,TA,Y,0,0,8,New,Partial,12.484208043148733,0,0,1506,3004,2.0,174
60,RL,80.0,10421,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,TA,TA,CBlock,Gd,TA,No,GLQ,586,GasA,TA,Y,SBrkr,0,3,1,TA,7,Typ,1,TA,Attchd,Unf,2,TA,Y,0,500,3,WD,Normal,12.188422799337028,22,22,2108,2694,2.5,450
50,RL,75.0,12508,Pave,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,VinylSd,VinylSd,No,0.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,323,GasA,Ex,Y,SBrkr,0,4,1,TA,7,Mod,0,No,Attchd,Unf,1,TA,Y,0,1300,7,WD,Normal,11.982935344196433,68,23,2410,2733,3.0,401
20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,No,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1836,GasA,Ex,Y,SBrkr,0,3,1,Gd,8,Typ,1,Gd,Attchd,Fin,2,TA,Y,0,0,10,WD,Normal,12.28690580994122,2,1,1860,3696,2.0,153
60,RL,47.0,53504,Pave,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,234,GasA,Ex,Y,SBrkr,0,4,1,Ex,12,Mod,1,Gd,BuiltIn,Fin,3,TA,Y,0,0,6,WD,Normal,13.195615697878253,7,7,4695,4929,4.5,749
85,RL,0.0,7252,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,173,GasA,TA,Y,SBrkr,0,2,1,TA,5,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,4,WD,Normal,11.812296455066814,27,27,1543,1716,2.0,120
20,RL,67.0,8877,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,0.0,TA,TA,CBlock,Fa,Fa,No,LwQ,0,GasA,TA,Y,FuseF,0,2,1,TA,6,Typ,0,No,Detchd,Unf,2,TA,Y,0,0,4,COD,Normal,11.532737896139919,55,55,2056,2056,1.0,0
80,RL,94.0,7819,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,Gable,CompShg,Plywood,Plywood,No,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,480,GasA,TA,Y,SBrkr,0,3,1,TA,6,Typ,1,TA,Detchd,Unf,2,TA,Y,0,0,3,WD,Abnorml,11.580593459194764,34,34,1666,2146,2.0,144
20,RL,70.0,10150,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,1.0,TA,TA,CBlock,TA,TA,No,Rec,456,GasA,Ex,Y,FuseA,0,2,1,TA,5,Typ,0,No,Attchd,RFn,1,TA,Y,0,0,7,COD,Normal,11.648338835562747,49,49,1368,1824,1.0,0
20,RL,110.0,14226,Pave,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,1935,GasA,Gd,Y,SBrkr,0,3,1,Gd,9,Typ,1,Gd,Attchd,Fin,3,TA,Y,0,0,7,New,Partial,12.886643575525625,1,1,1973,3908,2.0,360
120,RM,32.0,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,TA,TA,PConc,Ex,TA,No,GLQ,338,GasA,Ex,Y,SBrkr,0,2,1,TA,5,Typ,0,No,Attchd,Fin,2,TA,Y,0,0,6,WD,Normal,11.995357787034976,11,11,2070,2408,3.0,247
20,RL,86.0,11210,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1594,GasA,Ex,Y,SBrkr,0,3,1,Gd,7,Typ,0,No,Attchd,RFn,3,TA,Y,0,0,7,New,Partial,12.308182383129823,1,0,1634,3228,2.0,203
